,channel,pick 1618405043.23,uncertainty,snr 3.226657442514936
0,1173.0,,,1.19625197348
1,1174.0,,,0.677665521534
2,1175.0,,,2.29415557937
3,1176.0,154.55,0.0373889147332,1.71516628108
4,1177.0,152.928571429,0.0399885994753,1.92520491652
5,1178.0,152.807142857,0.0390508651735,1.62791280982
6,1179.0,152.685714286,0.0492684158585,2.22151074048
7,1180.0,152.207714163,0.0501957368595,1.44768951307
8,1181.0,151.261565844,0.0396000032151,1.12172358221
9,1182.0,150.321428571,0.0299796850207,2.22452711826
10,1183.0,149.756269285,0.0321761504316,0.702558016291
11,1184.0,149.3,0.0343726158424,2.22440832549
12,1185.0,147.678571429,0.0298579905916,2.98009160983
13,1186.0,147.057142857,0.0294962588583,2.50044728397
14,1187.0,146.235714286,0.0489506718583,3.33801806352
15,1188.0,144.489061863,0.0531072594344,1.23335543954
16,1189.0,143.742857143,0.0392713329428,3.51917830078
17,1190.0,142.921428571,0.0379932589622,1.74230272332
18,1191.0,141.3,0.0283531505387,4.24436538476
19,1192.0,140.175532509,0.0371640634593,0.760598456235
20,1193.0,138.977068891,0.0459749763799,1.45655330193
21,1194.0,139.231142256,0.0461695112084,1.26238154119
22,1195.0,137.535714286,0.0346992445106,2.13012223283
23,1196.0,137.114285714,0.03570250172,2.13435300269
24,1197.0,137.192857143,0.0310235859414,2.1490478803
25,1198.0,136.471428571,0.0341946590842,2.9119010698
26,1199.0,135.85,0.0317028618513,1.97977722576
27,1200.0,134.828571429,0.0389077711983,5.99627022275
28,1201.0,134.007142857,0.0297768188028,2.59930182842
29,1202.0,133.685714286,0.0297134533907,3.85712674109
30,1203.0,132.864285714,0.0281739872741,32.3338198591
31,1204.0,131.642857143,0.027466917308,24.1354187632
32,1205.0,130.821428571,0.0291214764372,5.44150110849
33,1206.0,129.7,0.0259767318394,3.1018609789
34,1207.0,129.578571429,0.0264787155551,7.39295689348
35,1208.0,128.057142857,0.0269256344336,7.57842965359
36,1209.0,128.535714286,0.0291029118484,3.69269339557
37,1210.0,127.214285714,0.0247731140102,1.80897326618
38,1211.0,127.092857143,0.0279240811887,3.22661310243
39,1212.0,126.21671679,0.0290814721745,0.99457356861
40,1213.0,125.271428571,0.0302388631602,3.36244697276
41,1214.0,125.25,0.0417593110713,2.36152534898
42,1215.0,123.717298119,0.0327765707093,1.48322205501
43,1216.0,123.745692301,0.0367747329821,1.31551817195
44,1217.0,122.985714286,0.0275967562272,4.86246567497
45,1218.0,122.764285714,0.0341530587866,2.13445604021
46,1219.0,122.442857143,0.0708284800469,2.89280220125
47,1220.0,122.21163054,0.0502607714332,0.802038003875
48,1221.0,121.721428571,0.0296930628195,1.52467044424
49,1222.0,121.0,0.127327026588,1.56659323693
50,1223.0,121.649650449,0.0324468041577,1.47230497009
51,1224.0,121.607142857,0.0421574252738,1.69385243688
52,1225.0,121.046903937,0.0334087497524,1.01762554872
53,1226.0,120.085714286,0.024660074231,2.37897140857
54,1227.0,120.164285714,0.027001843255,3.52655130651
55,1228.0,120.842857143,0.0274942998678,1.71349068648
56,1229.0,121.221428571,0.033499922594,3.46001039481
57,1230.0,121.3,0.0749502576262,1.58826736352
58,1231.0,121.978571429,0.0414203730729,3.18284941234
59,1232.0,122.057142857,0.0302338387473,1.52934318042
60,1233.0,121.935714286,0.0402605607888,2.45923263976
61,1234.0,121.875629841,0.0353454964634,0.768329517108
62,1235.0,121.914285714,0.030430432138,2.06211922783
63,1236.0,123.092857143,0.0245260812931,2.92247121875
64,1237.0,122.271428571,0.0213973119885,4.10417918702
65,1238.0,122.05,0.079419330328,2.23311552229
66,1239.0,122.697848371,0.0537829168974,0.77679075803
67,1240.0,123.328571429,0.0281465034668,2.10944961195
68,1241.0,123.007142857,0.0286412286156,3.65218137535
69,1242.0,122.885714286,0.0230107345192,2.35131132097
70,1243.0,122.764285714,0.0612299778504,2.84457635528
71,1244.0,121.981756844,0.0453512036072,0.827953621732
72,1245.0,121.742857143,0.0294724293641,2.26065495864
73,1246.0,124.021428571,0.0355991145394,3.11160802522
74,1247.0,125.3,0.0661510370566,2.42829797493
75,1248.0,127.167456595,0.0502425261536,0.461503533837
76,1249.0,128.978571429,0.0343340152507,20.6516486851
77,1250.0,130.157142857,0.0396662416634,2.52060541864
78,1251.0,131.435714286,0.0549668986908,4.34018430519
79,1252.0,131.514285714,0.0519015782081,1.53970507791
80,1253.0,131.534041793,0.0433299258108,0.483817590758
81,1254.0,131.992857143,0.0347582734134,1.73808212085
82,1255.0,133.881631459,0.0522070063345,1.21695221701
83,1256.0,133.6,0.0314128754295,2.36836792037
84,1257.0,133.978571429,0.070531562385,2.31525142222
85,1258.0,137.157142857,0.0552503963861,2.33723279671
86,1259.0,137.435714286,0.0425189784359,2.37817145029
87,1260.0,138.514285714,0.171938401222,2.34990355639
88,1261.0,138.692857143,0.103013677779,12.2986200069
89,1262.0,141.442443958,0.0515222615707,1.39372060174
90,1263.0,144.2,0.103864198121,7.35837550017
91,1264.0,147.378571429,0.0547794666341,2.3632700257
92,1265.0,148.557142857,0.0621157106326,1.80823792781
93,1266.0,149.757678265,0.163183728343,0.718643302428
94,1267.0,150.735714286,0.264251746053,5.53297439182
95,1268.0,153.378589434,0.196671637317,1.33030558825
96,1269.0,152.485714286,0.244631913448,1.62229877708
97,1270.0,153.764285714,0.051887078348,6.41190262908
98,1271.0,156.042857143,0.0414163771352,3.53414606706
99,1272.0,157.021428571,0.0335536597622,2.32591395626
100,1273.0,158.3,0.0339944976781,6.66941320736
101,1274.0,158.778571429,0.0319563998432,2.66171820414
102,1275.0,159.057142857,0.0276442324982,8.63165196951
103,1276.0,159.935714286,0.0461898328083,3.16697051767
104,1277.0,160.594706174,0.0315414202811,1.15072335996
105,1278.0,161.542857143,0.0269760525052,2.65604106239
106,1279.0,161.821428571,0.0286710384659,5.32689240849
107,1280.0,162.7,0.030989608062,6.04032483201
108,1281.0,163.978571429,0.0256418559307,2.42126055665
109,1282.0,163.957142857,0.034647879805,2.21111493457
110,1283.0,163.517539649,0.032968905236,1.49076451451
111,1284.0,164.364285714,0.0377877217907,3.29857841933
112,1285.0,164.993044107,0.0367389190526,0.877932197496
113,1286.0,165.368225759,0.0356901163145,1.08010923785
114,1287.0,166.142857143,0.0346413135764,1.88584477708
