,channel,pick 1618401998.23,uncertainty,snr 2.5068560727245424
0,1112.0,,,0.783922793023
1,1113.0,,,2.40780467078
2,1114.0,573.311258559,-0.820608537269,1.2565473995
3,1115.0,574.028571429,0.133771344377,2.12573303446
4,1116.0,571.707142857,0.212074846461,2.06311519304
5,1117.0,568.977495867,0.134383947533,1.16683819615
6,1118.0,570.057142857,0.0892201382387,2.25936105758
7,1119.0,568.735714286,0.075760443586,1.54448401543
8,1120.0,566.814285714,0.103695887356,1.97240177558
9,1121.0,566.792857143,0.0917233462282,3.42355974581
10,1122.0,566.471428571,0.0869900021161,3.34181479595
11,1123.0,565.65,0.0711418264499,4.15227839206
12,1124.0,565.328571429,0.140377714722,6.24382673191
13,1125.0,563.269106733,0.23600863361,1.29739028783
14,1126.0,560.938982068,0.148935420072,1.32709762515
15,1127.0,562.548294941,0.0994050920089,1.28519858625
16,1128.0,561.735714286,0.102620222037,6.24382809876
17,1129.0,560.414285714,0.0862406523664,1.60864529743
18,1130.0,560.392857143,0.121146067939,5.36080830052
19,1131.0,560.971428571,0.0795658235367,2.61405099949
20,1132.0,560.65,0.0995353077538,3.43232867774
21,1133.0,557.371428571,0.129538252416,2.15041685326
22,1134.0,555.95,0.172009877881,3.42564476229
23,1135.0,554.328571429,0.128885879338,2.33625188327
24,1136.0,555.707142857,0.0880436557099,1.75032996373
25,1137.0,555.785714286,0.0592727972343,2.24740905989
26,1138.0,556.964285714,0.07741161826,4.16675513869
27,1139.0,556.842857143,0.0688997411523,3.21201464346
28,1140.0,556.721428571,0.0606026190714,8.96919072267
29,1141.0,556.9,0.0835641750118,19.4426558408
30,1142.0,557.378571429,0.151279556687,1.57079930807
31,1143.0,554.957142857,0.0665213191677,2.81306721868
32,1144.0,554.835714286,0.0706869811722,2.95591275452
33,1145.0,553.514285714,0.0784017368079,3.27138505036
34,1146.0,553.592857143,0.066688089452,2.52063755774
35,1147.0,552.071428571,0.0482769017695,3.44681388899
36,1148.0,552.85,0.0329517230791,2.66429550676
37,1149.0,552.232203682,0.0639534314091,1.49005280423
38,1150.0,551.057142857,0.0598422749763,1.87688256342
39,1151.0,551.935714286,0.0775349574046,1.63990243445
40,1152.0,552.214285714,0.0730218435639,2.43605708606
41,1153.0,553.592857143,0.0769807613966,3.19383670196
42,1154.0,553.571428571,0.107700524587,2.11288568852
43,1155.0,552.55,0.264075770269,2.1170925643
44,1156.0,554.428571429,0.0608753628487,2.90595532675
45,1157.0,551.15,0.0484991001746,2.69056940664
46,1158.0,549.946556509,0.13556098864,1.11888624638
47,1159.0,549.79885259,0.141841902234,1.04894986437
48,1160.0,549.935650948,0.148122815827,1.27056710526
49,1161.0,548.585714286,0.250265686,2.49285197106
50,1162.0,547.149505182,0.0586516243869,1.38800396076
51,1163.0,546.892857143,0.0806618953412,1.95198242593
52,1164.0,547.971428571,0.0685542510164,2.79488950219
53,1165.0,547.85,0.0933782056366,2.90196338964
54,1166.0,546.628571429,0.0568930244329,1.79527991519
55,1167.0,545.907142857,0.124173226892,2.75386811349
56,1168.0,544.785714286,0.0556793019678,2.15011830101
57,1169.0,544.214732195,0.137150377831,1.19834893599
58,1170.0,546.010307465,0.11941692048,1.35174552498
59,1171.0,544.664285714,0.0412703503661,1.52823662587
60,1172.0,544.542857143,0.0286618142615,2.59408959379
61,1173.0,544.421428571,0.0509294321321,1.75961677752
62,1174.0,542.742857143,0.0697787680187,4.52211511427
63,1175.0,544.364026731,0.463822083638,0.978126542416
64,1176.0,545.321428571,0.857865399257,3.7004813822
65,1177.0,542.142857143,0.0794437882832,1.63968463868
66,1178.0,542.545405259,0.0568722395961,1.20695176036
67,1179.0,541.707194291,0.0524977898017,1.1329644818
68,1180.0,541.778571429,0.114461251592,2.77823732104
69,1181.0,541.057142857,0.144892995893,1.72622160608
70,1182.0,539.635714286,0.181683806996,4.45513032149
71,1183.0,538.35960655,0.0619620561596,1.35556567222
72,1184.0,538.783664141,0.0491461848787,0.552983290017
73,1185.0,539.481428718,0.0363303135978,0.898183701023
74,1186.0,540.40739432,0.023514442317,1.13171357449
75,1187.0,540.135102607,0.194140573274,1.14310614359
76,1188.0,542.0,0.0853540573057,1.74383408234
77,1189.0,540.962206476,0.0548912030897,1.48397144877
78,1190.0,541.057917192,0.0837696426506,1.06815842899
79,1191.0,541.221810384,0.112648082212,0.521014340725
80,1192.0,541.442135718,0.141526521772,1.03395845722
81,1193.0,541.707142857,0.170404961333,1.53260769299
82,1194.0,542.669609459,0.129082441676,0.991972712813
83,1195.0,543.676139433,0.0877599220181,0.923225543008
84,1196.0,544.737864676,0.0464374023605,1.18186382485
85,1197.0,544.151631375,0.0645772376158,1.16484414934
86,1198.0,543.642857143,0.0692118789406,3.31546053963
87,1199.0,545.421428571,0.0526695122984,2.1964833631
88,1200.0,545.7,0.0445138270672,3.71075653712
89,1201.0,545.978571429,0.0355095567837,1.67023377461
90,1202.0,547.957142857,0.0887754806528,2.32350561982
91,1203.0,548.861769603,0.098844690253,1.31786426132
92,1204.0,550.564285714,0.0390807159951,19.7488438751
93,1205.0,551.342857143,0.0496889095647,2.72818297494
94,1206.0,553.021428571,0.0522171267363,3.71574391209
95,1207.0,552.8,0.0491022255602,2.30742865861
96,1208.0,553.378571429,0.0638863477156,2.7704798619
97,1209.0,553.857142857,0.202142965753,2.00791527079
98,1210.0,553.05029001,0.356095398404,1.24924466358
99,1211.0,553.374551631,0.176720057538,1.18674680087
100,1212.0,553.292857143,0.0737570499359,1.7762307467
101,1213.0,554.571428571,0.0514119676155,2.05495415091
102,1214.0,554.65,0.0798665829905,3.2049143678
103,1215.0,555.528571429,0.0747640756668,2.41010061825
104,1216.0,556.507142857,0.0898194968652,1.64906861678
105,1217.0,556.385714286,0.0743589723983,2.05854139286
106,1218.0,557.064285714,0.0818157128054,2.14619352251
107,1219.0,558.236208958,0.0539034136332,1.36305732807
108,1220.0,558.95288446,0.0838585161932,1.37064851487
109,1221.0,560.0,0.0830768944735,2.01638819746
110,1222.0,561.078571429,0.115374912729,4.50932099988
111,1223.0,560.737300851,0.0956946079075,1.497964135
112,1224.0,562.185714286,0.223900928342,1.72496383436
113,1225.0,561.776919716,0.155349330235,1.33862057315
114,1226.0,564.692857143,0.160218221062,2.07126094184
115,1227.0,567.971428571,0.0641118567004,1.61915795353
116,1228.0,571.245552001,,1.20126594842
117,1229.0,572.118328002,,1.07113629681
118,1230.0,,,1.84585100271
119,1231.0,,,1.36003458348
