,channel,pick 1618400218.21,uncertainty,snr 33.531537560052584
0,839.0,,,1.08006881507
1,840.0,,,1.24270191812
2,841.0,,,0.794482654145
3,842.0,,,1.11950703905
4,843.0,,,1.89694489269
5,844.0,472.407954003,0.118890035763,1.18533049592
6,845.0,471.478571429,0.118207450238,3.17997487415
7,846.0,470.157142857,0.115091026735,2.10404995856
8,847.0,468.969580828,0.101962070964,1.02851340547
9,848.0,468.435714286,0.0888331151927,5.34400361707
10,849.0,468.314285714,0.124891090733,2.49648919416
11,850.0,467.992857143,0.126560747328,1.66077449134
12,851.0,467.471428571,0.115565389447,1.81071250611
13,852.0,468.65,0.0967549382096,2.09259650751
14,853.0,469.328571429,0.0819088682145,2.22635222133
15,854.0,469.007142857,0.081305856297,3.90559870397
16,855.0,468.685714286,0.0938855794249,2.38090738977
17,856.0,467.564285714,0.0864891085204,3.17541871397
18,857.0,466.242857143,0.0967917273478,4.08636963441
19,858.0,465.921428571,0.0965221513158,1.79424280705
20,859.0,464.7,0.084411570773,4.70863715159
21,860.0,462.978571429,0.0811517500656,2.66136697595
22,861.0,462.657142857,0.0852293415263,8.64149910591
23,862.0,461.535714286,0.0878384381309,2.3834365148
24,863.0,460.514285714,0.0779980740212,2.16730331092
25,864.0,460.392857143,0.0769959001756,3.80540536727
26,865.0,460.171428571,0.0809387854908,3.82152577287
27,866.0,458.75,0.0809054807274,5.51904066683
28,867.0,459.028571429,0.0882431836477,5.93879170135
29,868.0,459.207142857,0.0851807536699,1.99098853703
30,869.0,457.785714286,0.0871394309039,8.64803139966
31,870.0,458.064285714,0.0941052132445,2.47978494218
32,871.0,456.642857143,0.0872416959709,2.34761739944
33,872.0,455.221428571,0.0832650434652,2.8139686616
34,873.0,454.8,0.095501940992,4.10342235486
35,874.0,453.578571429,0.0951214750253,2.4158042826
36,875.0,453.057142857,0.0960381159864,3.41306911515
37,876.0,451.835714286,0.0971214722348,1.71144258191
38,877.0,451.414285714,0.0823405350068,3.45946675567
39,878.0,449.792857143,0.0872852467173,5.34050338077
40,879.0,448.871428571,0.0823132979039,3.47407741128
41,880.0,447.55,0.0848646772773,4.69962385684
42,881.0,447.128571429,0.0840169579586,1.97238772446
43,882.0,446.107142857,0.0911077848551,7.28896874656
44,883.0,445.142058161,0.0941846214317,1.43122064589
45,884.0,443.214285714,0.079811790787,5.069376165
46,885.0,443.392857143,0.0769774698492,9.36564518098
47,886.0,442.471428571,0.0770272184186,6.24217431955
48,887.0,441.35,0.0814081718551,8.62739869113
49,888.0,440.528571429,0.0789914076845,4.63797691545
50,889.0,439.407142857,0.0778968693687,7.86434746049
51,890.0,438.185714286,0.0780320901521,13.3544018902
52,891.0,438.364285714,0.0788829564077,6.45729276766
53,892.0,437.142857143,0.0834774392012,6.68335527528
54,893.0,436.921428571,0.0876399310227,3.00646427095
55,894.0,436.5,0.162564049419,2.7928280046
56,895.0,435.178571429,0.181876318276,1.51466104209
57,896.0,432.857142857,0.0848631990664,11.2683171812
58,897.0,431.735714286,0.0850887677848,3.68562842186
59,898.0,430.814285714,0.081867526185,6.17853738648
60,899.0,431.092857143,0.0890375967231,3.26868862117
61,900.0,429.771428571,0.0866294495926,2.76046015956
62,901.0,428.45,0.0948158951741,5.34500358826
63,902.0,426.128571429,0.0947739034241,1.82685048359
64,903.0,426.507142857,0.0848034504644,6.43623512731
65,904.0,425.485714286,0.0830562742865,7.85887488593
66,905.0,424.364285714,0.0931050542525,3.34021689542
67,906.0,422.042857143,0.0876140753195,3.70206808051
68,907.0,422.321428571,0.0823268916938,13.3010769669
69,908.0,421.3,0.0902218663348,17.6955581922
70,909.0,420.378571429,0.0995439104347,3.38265609894
71,910.0,418.957142857,0.0926051726662,3.64614135937
72,911.0,417.535714286,0.0946660447296,5.38073502251
