,channel,pick 1618402330.17,uncertainty,snr 1.9221100553339965
0,946.0,,,1.24759744442
1,947.0,,,1.52664377674
2,948.0,379.699986688,0.118205625741,0.906539290333
3,949.0,378.8,0.236411251481,1.54657257999
4,950.0,377.864299026,0.215951848035,0.853666911834
5,951.0,376.978571429,0.195492444588,1.51047760337
6,952.0,375.682647646,0.25513927906,0.914630136208
7,953.0,374.475786363,0.314786113531,1.1028416258
8,954.0,375.811389041,0.259618741763,1.15125279545
9,955.0,377.214285714,0.256237834219,2.12340872962
10,956.0,374.802346836,0.466995338841,1.4653678513
11,957.0,372.744175977,0.321396761702,0.97160153735
12,958.0,370.55141713,0.175798184563,1.3645282636
13,959.0,370.592857143,0.127232799598,2.92705198687
14,960.0,369.371428571,0.140988464477,2.20143204538
15,961.0,367.05,0.121619241926,2.3920977582
16,962.0,365.728571429,0.153067846534,4.07601455219
17,963.0,365.724966858,0.207197592339,1.25193106412
18,964.0,363.162728673,0.293669634445,1.42664507503
19,965.0,363.628721344,0.299944032253,1.18165597536
20,966.0,362.174095058,0.302908172191,0.840730291334
21,967.0,360.635714286,0.305872312129,1.58998000634
22,968.0,359.852478674,0.173020034681,1.33500609806
23,969.0,357.742857143,0.161404538412,2.42260883363
24,970.0,356.321428571,0.150963051174,3.1554907842
25,971.0,356.9,0.147616855764,1.58544958603
26,972.0,356.478571429,0.134987701051,3.20250360878
27,973.0,355.757142857,0.189669012531,2.39095889733
28,974.0,353.335714286,0.230246972467,1.67677404649
29,975.0,351.158545482,0.780663679057,1.45842804006
30,976.0,352.43658109,0.661600984449,1.29769076264
31,977.0,350.114285714,0.134023451286,2.99251094654
32,978.0,349.392857143,0.142442338248,2.28521427828
33,979.0,347.971428571,0.152008138767,2.92515805631
34,980.0,346.292857143,0.13297468112,2.03832588362
35,981.0,343.871428571,0.130150842378,4.34803376587
36,982.0,342.75,0.127259909985,2.51897328386
37,983.0,341.328571429,0.111373316655,5.20586659037
38,984.0,340.407142857,0.113658378195,10.8056856536
39,985.0,338.985714286,0.115568514847,5.09516756437
40,986.0,337.564285714,0.133092117705,12.3030155523
41,987.0,335.142857143,0.143312072916,1.89411440318
42,988.0,333.721428571,0.135268512917,7.05519567312
43,989.0,332.3,0.140627785056,2.12127044708
44,990.0,330.756317324,0.20655881816,1.08657620294
45,991.0,329.478571429,0.272489851264,3.75436541138
46,992.0,327.690989436,0.32152683851,1.39409062663
47,993.0,326.585714286,0.123571943697,2.04001032003
48,994.0,325.164285714,0.111959410251,9.26183206735
49,995.0,324.242857143,0.113864329442,6.42920808641
50,996.0,322.921428571,0.163495680146,2.65292819757
51,997.0,321.778261264,0.168979458624,1.48210817196
52,998.0,320.128571429,0.119017361367,2.08841924219
53,999.0,318.707142857,0.124046044858,4.47812263777
54,1000.0,317.385714286,0.171645135574,1.81780494905
55,1001.0,317.064285714,0.149821462282,2.31395380632
56,1002.0,315.442857143,-0.607201636298,3.92728193091
57,1003.0,312.364285714,0.126405292218,1.7450787979
58,1004.0,311.465235787,0.139586793314,1.13619358466
59,1005.0,313.085880474,0.356853103611,1.24512542822
60,1006.0,314.035335839,0.242846608355,1.43744934421
61,1007.0,313.265575089,0.200447230855,1.19908608668
62,1008.0,314.3,0.156346299089,1.51521708386
63,1009.0,312.303528468,0.185979857183,1.42600511457
64,1010.0,312.15,0.0973141579318,1.79517059287
65,1011.0,312.166601475,0.19109886865,1.38704185429
66,1012.0,313.356416212,0.221763874965,1.29842594463
67,1013.0,313.712930211,0.203330988964,1.04817006361
68,1014.0,314.158200902,0.184898102962,1.23103097883
69,1015.0,314.614285714,0.133862069675,1.51122242701
70,1016.0,315.892857143,5.309774017,2.75564903738
71,1017.0,314.434548609,4.01428915607,0.965990591772
72,1018.0,312.530182667,2.71880429514,0.965990591772
73,1019.0,310.862511107,1.42331943421,0.971543797165
74,1020.0,310.114285714,0.127834573285,3.00392479335
75,1021.0,311.192857143,0.150756692464,1.70774912539
76,1022.0,310.30493907,0.154995824993,1.16397421909
77,1023.0,311.342857143,0.169716335083,2.1356815957
