3,115.0,64.403243009,-17.2802680358,1667.702515
118,,64.4032108225,-17.2803149745,1671.16
119,,64.4030597806,-17.2805344127,1671.75
120,,64.4028637279,-17.2807986941,1672.23
121,,64.4028457068,-17.280827947,1672.75
122,,64.4028603751,-17.2808172181,1673.08
123,,64.4028840121,-17.2808563616,1673.05
124,,64.4028757978,-17.2808587085,1672.9
125,,64.4028748758,-17.280823756,1672.71
126,,64.4028565194,-17.2808449622,1673.15
127,,64.4027801603,-17.2809395101,1673.06
128,,64.4026203174,-17.2811112553,1673.4
129,,64.4024846982,-17.2812524065,1674.0
130,,64.4023515098,-17.2814169433,1674.59
131,,64.4022685289,-17.2815080546,1674.92
132,,64.4021241087,-17.2817267384,1675.51
133,,64.4019949436,-17.2819588333,1675.54
134,,64.40183267,-17.282219762,1676.13
135,,64.4016664568,-17.2824678663,1676.89
4,140.0,64.4016699772,-17.2824869771,1674.290039
136,,64.4016017485,-17.282540286,1677.0
137,,64.40153528,-17.2826507594,1677.39
138,,64.4014624413,-17.2828054894,1677.73
139,,64.4013137463,-17.283115536,1677.72
140,,64.4011382293,-17.2834461182,1678.05
141,,64.4009576831,-17.2837839089,1678.26
142,,64.4008047134,-17.2840552311,1678.96
143,,64.4005934056,-17.2844433971,1679.12
5,162.0,64.4004039746,-17.2848650068,1674.765869
144,,64.4003910664,-17.2848765738,1679.22
145,,64.4002209976,-17.2851582058,1678.84
146,,64.4000087678,-17.2854302824,1678.25
147,,64.3997955322,-17.2857007664,1678.42
148,,64.3995661195,-17.2859706637,1677.98
149,,64.3993502855,-17.2863449994,1677.11
150,,64.399118023,-17.2867529467,1677.12
6,186.0,64.3990040291,-17.2870230116,1674.159424
151,,64.3989140075,-17.2871675994,1676.72
152,,64.3987374846,-17.2875307873,1676.37
153,,64.3985846825,-17.2879175283,1676.19
154,,64.3984004483,-17.2883314267,1675.83
155,,64.3982215784,-17.2887138091,1675.53
156,,64.3980547786,-17.2890210059,1674.69
157,,64.3978789262,-17.2894785739,1674.02
7,209.0,64.3978090212,-17.2898079827,1671.070923
158,,64.3977176584,-17.2900969069,1674.15
159,,64.3975865655,-17.2907469235,1673.34
160,,64.3974722363,-17.2913248558,1672.87
161,,64.3973693904,-17.2919020336,1672.83
162,,64.3972781952,-17.292434033,1673.14
163,,64.3972062785,-17.2928090394,1672.93
8,232.0,64.3971429951,-17.2935589682,1670.6604
164,,64.3971158378,-17.2934455611,1672.49
165,,64.3970258161,-17.2942066379,1673.1
166,,64.3969390634,-17.2948945407,1674.05
167,,64.3968354631,-17.2956098523,1675.19
168,,64.3967791367,-17.2963011079,1675.9
169,,64.3967268337,-17.2970301658,1676.56
9,257.0,64.396716021,-17.2975550406,1675.073853
170,,64.396667406,-17.2977743112,1677.76
171,,64.396595154,-17.2983951587,1678.88
172,,64.3965413421,-17.2988024354,1679.69
173,,64.3964906316,-17.299300069,1680.0
174,,64.3964840937,-17.2993460018,1679.92
175,,64.3964771368,-17.2993985564,1679.93
176,,64.3963498995,-17.3000371736,1681.12
177,,64.3962113466,-17.3006708454,1682.09
10,280.0,64.3961359933,-17.3012050241,1678.106323
178,,64.3961116858,-17.3013533838,1682.04
179,,64.3960441276,-17.302045729,1681.89
180,,64.3959805928,-17.3027552571,1682.53
181,,64.3959268648,-17.3032769468,1682.37
182,,64.3958039861,-17.3038938548,1683.52
183,,64.3956448976,-17.3044326436,1683.84
184,,64.3955028243,-17.3049218114,1683.54
11,305.0,64.3954839651,-17.3050769605,1679.328613
185,,64.395356141,-17.3055075388,1683.22
186,,64.395214906,-17.306119334,1682.8
187,,64.3950140756,-17.3068896309,1681.74
188,,64.394861022,-17.3075621109,1681.19
189,,64.3947360478,-17.3082638439,1679.68
12,329.0,64.3947200384,-17.3085859604,1674.635254
190,,64.3946211319,-17.3089707736,1678.3
191,,64.3945123348,-17.3096705787,1677.35
192,,64.394402951,-17.3103099503,1676.1
193,,64.3942822516,-17.3112066463,1675.02
13,350.0,64.3941919785,-17.3118200339,1669.643311
194,,64.3941627257,-17.3119923659,1673.83
195,,64.3941606302,-17.3120112251,1672.95
196,,64.394179238,-17.3120174278,1672.74
197,,64.3941726163,-17.3120425735,1673.1
198,,64.3941684254,-17.3120350298,1673.01
199,,64.3941416033,-17.3119773623,1673.34
200,,64.3941374123,-17.311967304,1673.11
201,,64.3941602949,-17.3120217863,1672.55
202,,64.3941681739,-17.3119944613,1672.59
203,,64.3941516615,-17.3120017536,1672.1
204,,64.394149147,-17.3120031785,1672.39
205,,64.3941369932,-17.3120129853,1672.47
206,,64.394165324,-17.3119986523,1672.79
207,,64.394178316,-17.3119947128,1672.36
208,,64.3941622227,-17.312030755,1671.8
209,,64.3941617198,-17.3120634444,1671.99
210,,64.3941613846,-17.3120160867,1671.88
211,,64.3941604625,-17.3120368738,1671.1
212,,64.3941583671,-17.3120341077,1672.24
213,,64.3941530026,-17.3121267278,1672.26
214,,64.3941138592,-17.312323954,1672.23
215,,64.3940562755,-17.3126469925,1672.15
216,,64.3939846102,-17.3131002858,1671.56
217,,64.3939210754,-17.3135763779,1670.02
218,,64.39385226,-17.3142951261,1670.02
219,,64.3937280402,-17.3151390161,1669.81
220,,64.3935827818,-17.3161488678,1668.75
14,376.0,64.3935800157,-17.3161200341,1666.40564
221,,64.3934869766,-17.3171013035,1668.24
222,,64.3934167363,-17.3177153617,1668.01
223,,64.3933366053,-17.3183146678,1667.52
224,,64.3932135589,-17.3191225994,1666.78
225,,64.3931309134,-17.3199033737,1666.35
15,399.0,64.3930890039,-17.3198339716,1664.940674
226,,64.3929844815,-17.3207893409,1667.27
227,,64.3929703999,-17.3208741657,1667.45
228,,64.3929590844,-17.320885146,1667.64
229,,64.3929718249,-17.3208252992,1668.45
230,,64.3929537199,-17.3208616767,1668.15
231,,64.3929442484,-17.3208995629,1668.63
232,,64.3929553963,-17.3209051788,1668.35
233,,64.3930154946,-17.3208330944,1668.44
234,,64.3929869123,-17.320839297,1668.03
235,,64.3929206114,-17.321162587,1668.83
236,,64.3929157499,-17.3211819492,1668.89
237,,64.3927198648,-17.3220286891,1669.91
238,,64.3925527297,-17.3226630315,1669.92
239,,64.392401604,-17.323373314,1670.26
16,423.0,64.3923430145,-17.3234930076,1667.917114
240,,64.3922402523,-17.3240438662,1670.11
241,,64.3921245821,-17.3244850896,1668.83
242,,64.3921412621,-17.3245112412,1668.74
243,,64.3921225704,-17.3245109059,1668.01
244,,64.3920985982,-17.3245155998,1668.35
245,,64.3920468818,-17.3246177752,1669.24
246,,64.391946299,-17.3250700627,1668.12
247,,64.3917853665,-17.3258522619,1667.89
248,,64.3916428741,-17.3265182879,1667.53
249,,64.3914531916,-17.3272297438,1667.31
250,,64.3913381081,-17.3276530299,1666.72
17,445.0,64.3915260304,-17.3268819787,1665.631104
251,,64.3912764173,-17.328112442,1665.26
252,,64.3912207615,-17.328758603,1665.41
253,,64.3911496829,-17.3294631857,1665.37
254,,64.3910817895,-17.3300676886,1665.16
255,,64.3910429813,-17.3305477202,1664.73
18,470.0,64.3909660354,-17.3307850119,1664.035645
256,,64.3910070229,-17.331155492,1664.69
257,,64.3909631018,-17.3319130484,1663.46
258,,64.390940303,-17.3325420264,1662.99
259,,64.3909663707,-17.3332125787,1662.03
260,,64.3910247926,-17.3338612542,1662.24
,491,64.3911269679666,-17.3345339857042,1663.578247
,495,64.3910979665816,-17.3348059784621,1664.264282
,499,64.3913159798831,-17.3348960001022,1664.248779
,503,64.3910979665816,-17.3348059784621,1664.264282
,507,64.3913159798831,-17.3348960001022,1664.248779
,511,64.3910979665816,-17.3348059784621,1664.264282
,516,64.3911269679666,-17.3345339857042,1663.578247
,521,64.3910979665816,-17.3348059784621,1664.264282
22,526.0,64.391038036,-17.3353529815,1663.233154
343,,64.3910710607,-17.3349120095,1660.65
344,,64.3910755869,-17.3349140212,1660.54
345,,64.3910817057,-17.334921062,1660.33
346,,64.3910817895,-17.3349374067,1659.37
347,,64.3910958711,-17.3349128477,1658.95
348,,64.3910962064,-17.3349209782,1659.09
349,,64.3910953682,-17.3349218164,1658.72
350,,64.3910843041,-17.3349183798,1658.83
351,,64.3910862319,-17.3349560983,1658.99
352,,64.3910906743,-17.334897425,1657.97
353,,64.3910995591,-17.334906226,1658.34
354,,64.3910841364,-17.3350186273,1658.71
355,,64.3910789397,-17.3350430187,1657.65
356,,64.3910717312,-17.3350759596,1656.9
357,,64.3910628464,-17.3350830842,1658.24
358,,64.3910641875,-17.3350830004,1657.85
359,,64.3910707254,-17.3349373229,1657.26
360,,64.3910751678,-17.3349365685,1659.06
361,,64.391071815,-17.3348586168,1664.08
362,,64.3910712283,-17.3348601256,1664.08
363,,64.3910666183,-17.3348618019,1664.05
364,,64.3910657801,-17.3349351436,1664.31
365,,64.3910516985,-17.3349260911,1663.92
366,,64.3910561409,-17.3349224031,1664.43
367,,64.3910619244,-17.3348998558,1665.32
368,,64.3910656963,-17.3349237442,1665.51
369,,64.3910706416,-17.334877057,1664.93
370,,64.3910657801,-17.334895581,1665.52
371,,64.3910553865,-17.3349360656,1665.1
372,,64.3910416402,-17.3349327128,1665.32
373,,64.3910801131,-17.3353391513,1665.54
374,,64.3910833821,-17.3359049298,1665.75
375,,64.3910228647,-17.3364640865,1665.46
376,,64.3909709807,-17.3370519932,1665.26
377,,64.390890263,-17.3374856729,1664.63
378,,64.3907238822,-17.338040974,1663.48
379,,64.3905129936,-17.3386094347,1662.43
380,,64.3903072178,-17.3391452059,1661.29
381,,64.3902525678,-17.3393154424,1660.87
382,,64.3902402464,-17.3393506464,1660.82
383,,64.3902104069,-17.3394232336,1660.78
23,554.0,64.3901180383,-17.3397689871,1656.524414
384,,64.3900874443,-17.3398761079,1660.07
385,,64.3899612129,-17.3403663654,1659.62
386,,64.3898945767,-17.3406359274,1659.17
387,,64.389878232,-17.3407603987,1658.79
388,,64.3896984402,-17.341435058,1658.64
389,,64.3895805068,-17.3419858329,1658.39
390,,64.3894599751,-17.3425218556,1657.85
391,,64.3893500883,-17.3430665117,1657.75
24,578.0,64.3893289659,-17.343052011,1654.341064
392,,64.389218241,-17.3436463717,1657.33
393,,64.3890936859,-17.3442513775,1657.01
394,,64.3889986351,-17.3447737377,1656.69
395,,64.388894951,-17.3453164659,1656.35
396,,64.3887755927,-17.3459448572,1656.53
397,,64.3886686396,-17.346563274,1656.09
25,603.0,64.3885709904,-17.3469620012,1653.501221
398,,64.3885708228,-17.3471462354,1656.03
399,,64.3884550687,-17.3477773089,1656.21
400,,64.3883404881,-17.3483616114,1656.22
401,,64.3883041106,-17.3485464323,1656.28
402,,64.3882664759,-17.3487523757,1656.15
403,,64.3881731853,-17.3493290506,1655.88
404,,64.3880823255,-17.349939337,1655.95
26,627.0,64.3879809882,-17.3506340291,1653.995728
405,,64.3879680801,-17.350655403,1656.14
406,,64.3878774717,-17.3512919247,1655.7
407,,64.3877920602,-17.3519162927,1656.03
408,,64.3876817543,-17.352748448,1656.17
409,,64.3876271881,-17.3533294816,1656.18
410,,64.3876078259,-17.353505753,1656.48
411,,64.3875970133,-17.3535934277,1656.68
412,,64.3875385076,-17.3542545922,1657.11
27,651.0,64.3874960113,-17.3545499705,1655.078125
413,,64.387464663,-17.3548547365,1657.51
414,,64.3873857893,-17.3554609995,1657.37
415,,64.3872977793,-17.356075896,1657.57
416,,64.3871884793,-17.3568240646,1658.26
417,,64.3871214241,-17.3575120512,1658.39
418,,64.387090914,-17.3580938391,1658.71
28,673.0,64.3870550394,-17.3581769876,1656.216431
419,,64.387061242,-17.3586987611,1659.19
420,,64.3870371021,-17.3593346961,1659.14
421,,64.3870045803,-17.3599376902,1659.19
422,,64.3869951926,-17.3602789175,1659.35
423,,64.3869909178,-17.3603840265,1659.44
424,,64.3869493436,-17.361154994,1659.36
425,,64.3869484216,-17.3618360236,1659.06
29,697.0,64.3869169895,-17.362204995,1658.147949
426,,64.3869505171,-17.3624743056,1658.56
427,,64.3869533669,-17.3630515672,1658.25
428,,64.3869564682,-17.3632570915,1658.3
429,,64.3869568873,-17.3633752763,1658.24
430,,64.3869601563,-17.3643123731,1658.37
431,,64.3869314063,-17.3650596198,1657.76
432,,64.3869074341,-17.3655047826,1657.68
433,,64.38689637,-17.3656213749,1657.6
434,,64.3868818693,-17.3657717463,1657.81
30,721.0,64.3868510239,-17.3661589902,1655.469971
435,,64.3868269678,-17.3666728847,1657.09
436,,64.3867837172,-17.3673785571,1656.96
437,,64.3867636845,-17.3677069601,1656.72
438,,64.3867653608,-17.3678390589,1656.65
439,,64.3867136445,-17.368574068,1656.32
440,,64.3866413925,-17.3693133518,1655.96
441,,64.3865764327,-17.3698646296,1655.46
31,744.0,64.3865549751,-17.3699610215,1654.760864
442,,64.3865053542,-17.3704534583,1655.02
443,,64.3864740059,-17.3710132856,1654.88
444,,64.3864538893,-17.3713902198,1654.84
445,,64.3864299171,-17.3716526572,1654.54
446,,64.3864035979,-17.3722735886,1654.42
447,,64.3864046875,-17.3723721597,1654.36
448,,64.3863918632,-17.373030642,1654.13
449,,64.3863922823,-17.3731693625,1654.05
450,,64.3863911927,-17.3732820153,1653.99
451,,64.3863677233,-17.3739605304,1654.07
452,,64.3863754347,-17.3741914518,1654.08
453,,64.3863506243,-17.374807857,1654.2
32,770.0,64.3863109779,-17.3743799608,1653.762451
454,,64.3863199465,-17.3755054828,1654.05
455,,64.3863272388,-17.3760293517,1653.85
456,,64.3863379676,-17.3761308566,1653.75
457,,64.3863407336,-17.3762254883,1653.69
458,,64.3863589223,-17.3768686317,1653.59
459,,64.3863517139,-17.3774820194,1654.0
33,792.0,64.3863330223,-17.378170006,1654.508911
460,,64.3863611016,-17.3781734426,1654.38
461,,64.3863720819,-17.3787286598,1654.26
462,,64.3863730039,-17.3788983934,1654.04
463,,64.3863719981,-17.3789916839,1654.18
464,,64.3863719143,-17.3794916645,1654.2
465,,64.3863717467,-17.3795984499,1654.1
466,,64.386374345,-17.379759131,1654.12
467,,64.3863856606,-17.3805265781,1654.34
468,,64.3863771949,-17.381313974,1654.15
469,,64.3863770273,-17.3819581233,1654.03
470,,64.3863548152,-17.382661365,1653.75
34,815.0,64.3863279931,-17.3820469715,1654.266357
471,,64.3863414042,-17.3833004013,1653.93
472,,64.386374345,-17.3839645833,1653.76
473,,64.3864299171,-17.3846525699,1653.34
474,,64.3864993192,-17.3853323422,1652.68
35,838.0,64.3865249678,-17.3858520202,1651.700439
475,,64.3865842279,-17.3859576322,1652.39
476,,64.3866232038,-17.3861635756,1652.15
477,,64.3866723217,-17.3863617238,1651.9
478,,64.3867276423,-17.3865808267,1651.76
479,,64.3867648579,-17.3866814096,1651.86
480,,64.3868174125,-17.3868448567,1651.92
481,,64.3869944382,-17.3875083681,1651.17
482,,64.3871197477,-17.3881168943,1650.53
483,,64.3872388545,-17.3887468781,1649.94
36,862.0,64.3873230089,-17.3893210385,1650.851318
484,,64.3873631582,-17.3892798834,1649.33
485,,64.3875104282,-17.3899068497,1649.45
486,,64.3876829278,-17.3905995302,1648.9
487,,64.3878413457,-17.3912153486,1648.33
488,,64.3879996799,-17.3918568995,1647.5
489,,64.388180729,-17.3923913296,1646.6
37,885.0,64.3881880213,-17.3928219918,1646.79248
490,,64.3883682322,-17.3930452019,1645.85
491,,64.388444759,-17.3933015205,1645.5
492,,64.3886399735,-17.3939788621,1644.74
493,,64.3888419773,-17.3946625739,1643.56
494,,64.3890490104,-17.3952985089,1642.4
38,906.0,64.3889770098,-17.3957519699,1642.845581
495,,64.3892391957,-17.3959633615,1641.87
496,,64.3893914111,-17.396552274,1641.46
497,,64.3896089215,-17.3973139375,1641.19
498,,64.3897996098,-17.3978285026,1641.38
499,,64.3899980932,-17.3984917626,1640.78
39,929.0,64.3899560161,-17.3989820201,1642.276367
500,,64.3901525717,-17.3989122827,1640.64
501,,64.3901893683,-17.3990157153,1640.62
502,,64.3903984129,-17.3996387422,1640.09
503,,64.390444262,-17.3997502215,1639.7
504,,64.3904874288,-17.3998241499,1639.42
505,,64.3906946294,-17.4004226178,1639.1
506,,64.39089261,-17.4010115303,1638.28
507,,64.3910893332,-17.4015759677,1637.24
40,955.0,64.3912149779,-17.4023089651,1637.04187
508,,64.3913733959,-17.4021263234,1635.52
509,,64.3915500864,-17.4025512859,1633.85
510,,64.3917903956,-17.40289771,1632.19
511,,64.3918373343,-17.4029635917,1632.0
512,,64.3919110112,-17.4030552898,1631.49
513,,64.3919418566,-17.4030882306,1631.27
514,,64.3919856939,-17.4031361751,1630.94
515,,64.3922064733,-17.4034550227,1628.99
516,,64.3922757078,-17.403645711,1628.31
517,,64.392289035,-17.4037266802,1628.05
518,,64.3925142568,-17.4040407501,1626.65
41,978.0,64.3926809728,-17.4043259863,1627.701904
519,,64.3927824777,-17.4043090548,1625.22
520,,64.3930194341,-17.4045253918,1623.9
521,,64.3932829611,-17.404772155,1622.76
522,,64.3935897388,-17.4050040822,1622.09
523,,64.393745726,-17.4051272962,1621.65
524,,64.3937944248,-17.4051673617,1621.34
525,,64.3938414473,-17.4052069243,1620.83
526,,64.3939781561,-17.4052957725,1620.28
42,999.0,64.3941840157,-17.4054520112,1621.926147
,1003,64.3943939823657,-17.4054639972746,1621.216064
,1006,64.3944760411978,-17.4051699601114,1618.548218
,1010,64.3943939823657,-17.4054639972746,1621.216064
,1014,64.3944760411978,-17.4051699601114,1618.548218
,1019,64.3943939823657,-17.4054639972746,1621.216064
,1021,64.3942919746041,-17.4053370114416,1620.834717
,1025,64.3943939823657,-17.4054639972746,1621.216064
,1028,64.3942919746041,-17.4053370114416,1620.834717
45,1031.0,64.3945420068,-17.4057449587,1619.696167
623,,64.3946555816,-17.4056799151,1615.57
624,,64.3947226368,-17.4056717008,1615.28
625,,64.3948932923,-17.4057437852,1614.06
626,,64.3950771913,-17.4058526661,1612.4
627,,64.3952745851,-17.4059184641,1611.41
628,,64.3954376969,-17.4059905484,1610.42
629,,64.3955101166,-17.4060253333,1610.04
630,,64.3957849592,-17.4061747827,1608.73
631,,64.3960891385,-17.4064047821,1607.85
46,1057.0,64.3962519988,-17.4065089691,1612.567505
632,,64.3964144401,-17.4066388886,1606.92
633,,64.3966671545,-17.406864278,1606.21
634,,64.3969264068,-17.4070811179,1605.64
635,,64.3971071206,-17.4072268791,1604.76
636,,64.3971505389,-17.4072495103,1604.42
637,,64.3974447437,-17.4075285438,1603.89
638,,64.3976905849,-17.4077084195,1603.25
47,1079.0,64.3977859709,-17.4078410212,1607.715576
639,,64.398065256,-17.4079993553,1602.27
640,,64.3983919825,-17.4082298577,1601.07
641,,64.398702113,-17.4083848391,1599.74
642,,64.3989890255,-17.4085027725,1598.38
643,,64.399303766,-17.4086891022,1596.68
48,1104.0,64.3995620124,-17.4087719992,1599.448608
644,,64.3997268006,-17.4088143278,1593.59
645,,64.4001260307,-17.4088164233,1590.54
646,,64.4005053956,-17.4086271599,1587.45
647,,64.4006903004,-17.4084962346,1584.43
648,,64.4009102415,-17.4082959071,1581.32
649,,64.4010798912,-17.4080969207,1578.27
49,1128.0,64.40117402,-17.4080649856,1578.995728
650,,64.401213415,-17.4078872893,1575.05
651,,64.4013492856,-17.4076666776,1572.05
652,,64.4014594238,-17.4074980337,1568.9
653,,64.4015138224,-17.4074268714,1565.75
654,,64.4015122298,-17.4074287992,1565.45
655,,64.4015058596,-17.4073849618,1563.7
656,,64.4015061948,-17.4074124545,1563.99
657,,64.4015217852,-17.4073826987,1563.8
658,,64.4014789537,-17.4073676113,1563.93
659,,64.4014748465,-17.4073958583,1564.07
660,,64.401503345,-17.4073454831,1564.12
661,,64.401516756,-17.4072961975,1564.6
662,,64.4014680572,-17.4074180704,1564.28
663,,64.4014488626,-17.4073916674,1563.34
664,,64.4014617708,-17.407359397,1563.6
665,,64.4014393073,-17.4073090218,1563.77
666,,64.4013786223,-17.4071012344,1563.03
667,,64.4013825618,-17.4070822913,1562.37
668,,64.4014030974,-17.4071175791,1561.77
669,,64.4014031813,-17.4071081914,1562.24
670,,64.401418604,-17.4070929363,1562.02
671,,64.4014311768,-17.4071827903,1562.76
672,,64.4014755171,-17.4073717184,1563.38
673,,64.4014947116,-17.407363588,1563.75
674,,64.4015102182,-17.4074042402,1563.58
675,,64.4014905207,-17.407379346,1563.98
676,,64.4014725834,-17.4073308986,1563.93
677,,64.4014847372,-17.4073057529,1564.21
678,,64.4015094638,-17.4073438067,1564.03
679,,64.4015062787,-17.4073893204,1563.68
680,,64.4015015848,-17.4073861353,1563.39
681,,64.4014947955,-17.4074179027,1563.99
682,,64.4014964718,-17.407406671,1564.34
683,,64.4015160855,-17.4073567986,1564.0
684,,64.4015117269,-17.4073287193,1564.05
685,,64.401523713,-17.4073941819,1564.17
686,,64.4014964718,-17.4074314814,1563.88
687,,64.4015026744,-17.4073975347,1563.6
688,,64.4015017524,-17.4074212555,1563.87
689,,64.4014993217,-17.4074328225,1564.11
690,,64.4014935382,-17.4074532744,1563.47
691,,64.4014821388,-17.4074742291,1564.39
692,,64.4014817197,-17.4074311461,1564.26
693,,64.4015020039,-17.4074164778,1563.76
694,,64.4014994055,-17.4074202497,1563.22
695,,64.4015041832,-17.4073832016,1563.68
696,,64.4015248865,-17.4073484167,1563.0
697,,64.4015166722,-17.4073423818,1563.85
698,,64.4015455898,-17.4072687048,1562.82
699,,64.4015995692,-17.4072015658,1560.99
700,,64.4016572367,-17.4071272183,1560.53
701,,64.4016822986,-17.4071080238,1560.37
702,,64.401660338,-17.4071107898,1559.72
703,,64.4017450791,-17.4069537967,1557.42
704,,64.401800232,-17.406867044,1555.92
705,,64.4019273855,-17.4066741765,1553.08
706,,64.4019441493,-17.4066386372,1552.7
707,,64.4019824546,-17.4065770302,1551.84
708,,64.4020101987,-17.4065343663,1551.11
709,,64.4021260366,-17.4063410796,1547.92
710,,64.4021940138,-17.4061805662,1544.78
711,,64.4022878911,-17.406003708,1541.76
712,,64.4023621548,-17.4058608804,1538.62
713,,64.4024385978,-17.4057083298,1535.3
50,1150.0,64.4024729636,-17.4058059789,1540.730469
714,,64.4025306311,-17.405520156,1532.06
715,,64.4026193954,-17.4053347483,1528.81
716,,64.4027146976,-17.4051151425,1525.8
717,,64.4027805794,-17.4049719796,1522.72
718,,64.4029270951,-17.4046444986,1519.57
