,channel,pick 1618400173.73,uncertainty,snr 2.081824392979388
0,906.0,,,1.01993790344
1,907.0,,,1.23169290105
2,908.0,,,1.23228030049
3,909.0,,,0.911047058386
4,910.0,,,0.855441088373
5,911.0,,,0.768777323426
6,912.0,,,1.03724213444
7,913.0,,,1.08170486771
8,914.0,,,0.980293755232
9,915.0,,,0.885888279004
10,916.0,,,0.726509076533
11,917.0,,,1.09360088418
12,918.0,,,0.671869239051
13,919.0,,,0.79654026991
14,920.0,,,1.25141447802
15,921.0,,,1.45475580079
16,922.0,,,0.966226125916
17,923.0,,,0.871270734536
18,924.0,,,1.10936860824
19,925.0,,,1.39580247246
20,926.0,,,1.53646357658
21,927.0,984.438908291,0.0905920875566,1.04914791927
22,928.0,985.032094256,0.181184175113,1.10076765264
23,929.0,985.107024494,0.17132560626,0.995475857461
24,930.0,984.79253932,0.161467037406,0.875744559128
25,931.0,984.188914661,0.151608468553,0.928495437314
26,932.0,983.396423043,0.141749899699,1.0410386975
27,933.0,982.515336747,0.131891330846,1.57276900652
28,934.0,981.531639248,0.148493215574,1.40291079263
29,935.0,981.659887102,0.394805085979,1.67392343482
30,936.0,980.912743805,0.0833971795025,1.25312870999
31,937.0,979.952452292,0.131308565265,2.1946156005
32,938.0,978.591728377,0.210539458552,1.8246322737
33,939.0,978.847727026,0.20492661974,1.08356202512
34,940.0,979.412668954,0.199313780927,0.729090556256
35,941.0,980.230880516,0.193700942115,1.25336618567
36,942.0,980.818112711,0.124900743912,1.39156309152
37,943.0,979.309166065,0.127125179904,0.702567942654
38,944.0,977.886455302,0.129349615896,0.805033823133
39,945.0,976.494303914,0.131574051888,1.22506931353
40,946.0,976.315128213,0.136986702666,1.36464889955
41,947.0,977.055151151,0.169730444777,1.7640077727
42,948.0,977.673032834,0.154085684223,1.25970727053
43,949.0,976.946568445,0.241909542858,0.881506241671
44,950.0,976.144358663,0.329733401494,0.752069816816
45,951.0,975.296764372,0.41755726013,2.00326569308
46,952.0,971.820689789,0.143237607654,1.16179837973
47,953.0,973.25062044,0.238581343606,1.47543454277
48,954.0,972.793296747,0.15408778479,2.45142363024
49,955.0,972.054727798,0.148762690962,1.00222313749
50,956.0,971.380841591,0.143437597135,1.6432697743
51,957.0,970.089185667,0.152708276198,0.821104636019
52,958.0,968.215273412,0.161978955262,3.20996337441
53,959.0,967.246427759,0.138300555666,1.57760713768
54,960.0,966.946357338,0.179275177025,2.70912470528
55,961.0,965.85788658,0.21574206162,1.78300136443
56,962.0,965.632141964,0.198485639886,0.649885650387
57,963.0,965.908456265,0.181229218151,1.66532587729
58,964.0,966.354560988,0.193179959715,4.40517394251
59,965.0,963.312109426,0.259633088055,1.50313205199
60,966.0,964.621721326,0.168305311893,1.30398011582
61,967.0,965.311361015,0.201195252975,1.53627542333
62,968.0,965.002966845,0.150640217943,5.44329223893
63,969.0,964.105825665,0.16483485176,2.36734312194
64,970.0,963.540660411,0.145011406925,1.04242355235
65,971.0,963.237939045,0.12518796209,3.01975495222
66,972.0,961.974219028,0.1917413415,1.75723618406
67,973.0,960.334974074,0.225423308624,1.16972055287
68,974.0,958.373890355,0.149929624817,1.03678929113
69,975.0,956.234631329,0.0744359410104,1.90729346702
70,976.0,954.016454704,0.192374770675,1.18520294738
71,977.0,952.498140853,0.144728554016,2.69011520654
72,978.0,952.599500433,0.215239987217,1.94154641959
73,979.0,950.854300622,0.198567860339,1.51150027231
